,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,location_err,AF_time,Hamming_dis_arr,per_%,title,mean,variance,in AF?,multiplier
0,100,100,10000,0.25,25,0.55,10,0,"[1, 0.2, 0.4]",False,False,False,1110237694,3163,3163,3163,True,"(3808, 4008)","[[3.878213964043527, 4.250099277276352, 4.244237707646482, 4.522913460703765, 4.2945919037203755, 4.875423270457213, 5.1206170640972095, 6.043682652158368, 5.116264489054144, 5.450708075908862, 5.059251876271144, 5.193303380315847, 3.795248706261853, 3.5148617925293997, 4.279174898262205, 4.2874217818908]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1110237694",0.39935,0.0500045775,True,0.01
1,100,100,10000,0.25,25,0.55,10,0,"[1, 0.2, 0.4]",False,False,False,3238774215,4567,4567,4567,True,"(14, 214)","[[6.981900799603944, 7.827287907452949, 7.604823031033224, 8.505642051721795, 7.755721520597711, 6.570373572659132, 6.761025678473772, 6.643304860233507, 6.780054262501823, 6.444984638591203, 6.89403033943046, 7.0786028033121635, 7.064013886175195, 7.469846793014641, 8.019453531762428, 7.914079419694024]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3238774215",0.4001166666666667,0.04846143083333334,True,0.01
2,100,100,10000,0.25,25,0.55,10,0,"[1, 0.2, 0.4]",False,False,False,3068697563,4085,4085,4085,True,"(5628, 5828)","[[5.217227942239593, 3.9780969196389386, 4.4378385972207415, 5.627375279623966, 5.269935694315655, 6.146419797846625, 6.769633084500624, 7.213447091273744, 7.757471179212586, 8.455637334605536, 8.844643854531103, 8.989671889466939, 7.6969893603687005, 8.462763576216624, 5.719945230288486, 7.358309739486522]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3068697563",0.39969333333333334,0.04848679484444444,True,0.01
3,100,100,10000,0.25,25,0.55,10,0,"[1, 0.2, 0.4]",False,False,False,1385756025,6239,6239,6239,True,"(1576, 1776)","[[4.199500264214279, 4.3699004047636025, 4.487292730119759, 4.361301195462087, 4.802838647298175, 4.830891718192348, 4.7935193927118265, 5.31753399801724, 5.798170855776512, 5.398481139720407, 5.129028462196703, 5.718921524564255, 5.886373132723434, 5.847838356556422, 5.90281140793925, 6.016172273476012]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1385756025",0.4000366666666666,0.04882833198888888,True,0.01
4,100,100,10000,0.25,25,0.55,10,0,"[1, 0.2, 0.4]",False,False,False,3862147751,4080,4080,4080,True,"(3415, 3615)","[[6.388466169590319, 6.81249830356637, 6.519862705140158, 6.698951905533661, 6.64630861530493, 4.952742332052043, 4.62245132429046, 3.95820512065467, 4.282665394317471, 5.161383838310188, 6.0079424075400665, 5.674473788623732, 5.974538414069012, 5.947301269484495, 4.315169713368457, 4.290742164190157]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3862147751",0.40041000000000004,0.04971927634444445,True,0.01
5,100,100,10000,0.25,25,0.55,10,0,"[1, 0.2, 0.4]",False,False,False,1775777514,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1775777514",0.40055666666666667,0.048779801233333336,False,0.01
6,100,100,10000,0.25,25,0.55,10,0,"[1, 0.2, 0.4]",False,False,False,1194170568,4579,4579,4579,True,"(1026, 1226)","[[1.7037419659063788, 2.1357408290541455, 2.327280094635987, 2.88269272649235, 2.9936390898035787, 3.0232432915661946, 3.4338996296727524, 3.9616545778662884, 4.5165704117199, 5.08568450173731, 5.721756308338268, 6.276297979088792, 6.58733252743397, 6.676907498984841, 5.157809116938961, 5.585264504400931]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1194170568",0.4032266666666666,0.04890647751111112,True,0.01
7,100,100,10000,0.25,25,0.55,10,0,"[1, 0.2, 0.4]",False,False,False,2892651428,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2892651428",0.40298666666666666,0.048347968711111106,False,0.01
8,100,100,10000,0.25,25,0.55,10,0,"[1, 0.2, 0.4]",False,False,False,656934826,4863,4863,4863,True,"(615, 815)","[[4.235774627397156, 4.126428478239416, 4.109854116646685, 3.8938110773228782, 3.45707808544859, 3.5143220836955513, 4.238151415906739, 4.451123453691214, 5.005244163455212, 4.522962946662803, 4.351351060919277, 3.703050141294874, 4.256281641597986, 3.806575205207354, 3.7618859252090187, 3.8466304835535112]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,656934826",0.39560666666666666,0.04793203195555556,True,0.01
9,100,100,10000,0.25,25,0.55,10,0,"[1, 0.2, 0.4]",False,False,False,3160167281,1067,1067,1067,True,"(1402, 1602)","[[5.9934569716799215, 5.506887833383521, 6.037877599710921, 6.471531948347091, 5.481776768823214, 5.208926557268494, 3.882573244640724, 4.2248010586662685, 5.25080828580905, 5.1461629586789135, 5.176364411506405, 3.721837047200906, 3.1213592198346887, 3.526683994916471, 4.158203631310805, 3.6249137920783716]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3160167281",0.40542999999999996,0.04781218176666666,True,0.01
